Archivo,Etiqueta_REAL,Prediccion_ESP32,Detalle_Completo
im0362.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0363.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0364.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0365.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0366.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0367.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0368.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0369.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im037.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0234 | Desecho_200: 0.9766 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0234
Desecho_200: 0.9766
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0370.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0371.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0372.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0373.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0374.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0375.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0376.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0377.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0378.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0379.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im038.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9922 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9922
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0380.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0381.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0382.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0383.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0384.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0385.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9922 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9922
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0386.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0117 | Desecho_200: 0.9883 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0117
Desecho_200: 0.9883
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0387.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0352 | Desecho_200: 0.9609 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0352
Desecho_200: 0.9609
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0388.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9922 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9922
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0389.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0117 | Desecho_200: 0.9883 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0117
Desecho_200: 0.9883
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im039.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0390.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0156 | Desecho_200: 0.9844 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0156
Desecho_200: 0.9844
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0391.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0117 | Desecho_200: 0.9883 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0117
Desecho_200: 0.9883
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0392.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0393.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0394.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0395.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0396.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0397.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0398.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0399.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im04.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im040.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9883 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9883
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0400.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0401.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0402.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0403.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0404.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9922 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9922
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0405.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0406.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0407.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0408.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0409.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im041.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0410.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0411.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0412.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0413.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0414.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0415.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0078 | Desecho_200: 0.9922 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0078
Desecho_200: 0.9922
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0416.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0417.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0418.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0419.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im042.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0195 | Desecho_200: 0.9805 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0195
Desecho_200: 0.9805
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0420.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0421.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0422.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0423.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0424.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0425.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0426.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0427.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0428.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0429.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0000 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0000
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im043.jpg,Desecho_200,Desecho_115: 0.0000 | Desecho_140: 0.0000 | Desecho_165: 0.0039 | Desecho_200: 0.9961 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0000
Desecho_140: 0.0000
Desecho_165: 0.0039
Desecho_200: 0.9961
Desecho_75: 0.0000
Desecho_95: 0.0000
"
